Symbol,Date,Open
ncb,2435,12.902000000000001
ncb,2465,13.130999999999998
ncb,2486,13.158
ncb,2506,12.949000000000002
ncb,2568,13.209000000000001
ncb,2586,13.302999999999999
ncb,2820,11.892000000000001
ncb,2841,11.918
ncb,2891,11.991
ncb,2971,13.077
ncb,2992,13.24
ncb,3012,13.280999999999999
ncb,3083,13.417
ncb,3104,13.788
ncb,3326,14.735999999999999
ncb,3347,14.677
ncb,3397,14.262
ncb,3418,14.280999999999999
ncb,3438,14.595
ncb,3468,15.035
ncb,3489,15.145
ncb,3510,14.623
ncb,3530,14.759
ncb,3601,15.293
ncb,3642,15.887
ncb,3663,16.132
ncb,3682,16.352999999999998
ncb,3712,16.858
ncb,3733,16.24
ncb,3753,16.403
ncb,3774,16.835
ncb,3824,17.174
ncb,3845,17.349
ncb,3866,17.594
ncb,3916,17.032
ncb,3937,16.26
ncb,3957,15.432
ncb,3998,15.9
ncb,4019,16.585
ncb,4067,16.473
ncb,4088,17.076
ncb,4108,16.809
ncb,4138,17.031
ncb,4159,17.430999999999997
ncb,4179,17.64
nci,0,22.71
nci,21,19.39
nci,181,18.92
nci,202,19.52
nci,223,19.32
nci,273,18.02
nci,294,18.49
nci,314,19.98
nci,394,19.05
nci,465,20.77
nci,486,20.7
nci,699,13.86
nci,710,12.96
nci,731,11.88
nci,801,18.23
nci,821,20.03
nci,892,18.75
nci,913,18.46
nci,1135,12.05
nci,1156,12.9
nci,1206,12.45
nci,1227,13.83
nci,1247,13.03
nci,1277,11.94
nci,1298,12.98
nci,1319,13.15
nci,1339,13.36
nci,1410,14.81
nci,1451,13.89
nci,1472,13.48
nci,1490,11.73
nci,1520,12.22
nci,1541,12.78
nci,1561,12.66
nci,1582,12.02
nci,1632,9.17
nci,1653,10.35
nci,1674,10.0
nci,1724,12.38
nci,1745,9.13
nci,1765,8.45
nci,1795,9.45
nci,1806,9.14
nci,1827,10.26
nci,1875,9.26
nci,1896,9.89
nci,1946,10.1
nci,1967,10.0
nci,1987,11.14
nci,2008,11.9
nci,2038,9.53
nci,2059,9.91
nci,2079,9.73
nci,2100,10.86
nci,2150,11.15
nci,2191,12.75
nci,2212,14.15
nci,2302,12.51
nci,2323,11.75
nci,2373,11.51
nci,2394,11.64
nci,2415,11.32
nci,2435,11.1
nci,2465,10.62
nci,2486,9.83
nci,2506,11.06
nci,2568,11.06
nci,2586,12.6
nci,2820,16.92
nci,2841,17.45
nci,2891,19.29
nci,2971,18.5
nci,2992,17.96
nci,3012,16.72
nci,3083,16.88
nci,3104,16.37
nci,3326,13.0
nci,3347,12.94
nci,3397,14.66
nci,3418,14.5
nci,3438,15.0
nci,3468,15.86
nci,3489,15.41
nci,3510,15.25
nci,3530,15.99
nci,3601,16.56
nci,3642,15.61
nci,3663,14.95
nci,3682,15.23
nci,3712,15.89
nci,3733,16.04
nci,3753,15.85
nci,3774,15.88
nci,3824,17.38
nci,3845,19.68
nci,3866,19.64
nci,3916,19.66
nci,3937,23.62
nci,3957,24.71
nci,3998,25.23
nci,4019,24.61
nci,4067,22.93
nci,4088,22.28
nci,4108,24.02
nci,4138,19.34
nci,4159,19.6
nci,4179,19.44
ncr,0,37.35
ncr,21,39.24
ncr,181,32.02
ncr,202,34.78
ncr,223,34.6
ncr,273,41.37
ncr,294,44.24
ncr,314,42.75
ncr,394,45.25
ncr,465,51.0
ncr,486,53.74
ncr,699,24.96
ncr,710,23.62
ncr,731,21.5
ncr,801,23.32
ncr,821,24.5
ncr,892,26.05
ncr,913,26.5
ncr,1135,7.01
ncr,1156,7.84
ncr,1206,10.48
ncr,1227,12.67
ncr,1247,11.93
ncr,1277,13.09
ncr,1298,13.88
ncr,1319,13.83
ncr,1339,13.8
ncr,1410,10.59
ncr,1451,12.47
ncr,1472,12.65
ncr,1490,12.72
ncr,1520,13.75
ncr,1541,15.34
ncr,1561,12.11
ncr,1582,13.16
ncr,1632,13.06
ncr,1653,12.6
ncr,1674,13.07
ncr,1724,14.11
ncr,1745,14.5
ncr,1765,14.62
ncr,1795,15.24
ncr,1806,16.97
ncr,1827,16.58
ncr,1875,18.6
ncr,1896,19.07
ncr,1946,19.45
ncr,1967,17.93
ncr,1987,19.19
ncr,2008,20.23
ncr,2038,17.02
ncr,2059,17.91
ncr,2079,18.08
ncr,2100,18.35
ncr,2150,16.32
ncr,2191,18.24
ncr,2212,21.88
ncr,2302,21.31
ncr,2323,21.13
ncr,2373,23.29
ncr,2394,22.19
ncr,2415,22.96
ncr,2435,23.4
ncr,2465,21.17
ncr,2486,23.11
ncr,2506,24.97
ncr,2568,29.07
ncr,2586,27.42
ncr,2820,40.82
ncr,2841,36.52
ncr,2891,33.87
ncr,2971,35.12
ncr,2992,33.64
ncr,3012,30.59
ncr,3083,33.5
ncr,3104,30.96
ncr,3326,28.82
ncr,3347,29.44
ncr,3397,29.95
ncr,3418,30.08
ncr,3438,30.43
ncr,3468,27.4
ncr,3489,26.12
ncr,3510,27.51
ncr,3530,22.75
ncr,3601,26.78
ncr,3642,19.93
ncr,3663,18.57
ncr,3682,23.61
ncr,3712,29.72
ncr,3733,30.72
ncr,3753,28.31
ncr,3774,30.62
ncr,3824,31.26
ncr,3845,33.22
ncr,3866,33.94
ncr,3916,30.19
ncr,3937,35.83
ncr,3957,38.82
ncr,3998,42.41
ncr,4019,43.46
ncr,4067,44.69
ncr,4088,44.48
ncr,4108,41.5
ncr,4138,39.96
ncr,4159,40.31
ncr,4179,40.24
ncv,0,6.9588
ncv,21,6.9918
ncv,181,7.1218
ncv,202,7.2435
ncv,223,7.2387
ncv,273,7.3786
ncv,294,7.225
ncv,314,7.3961
ncv,394,7.3134
ncv,465,7.5691
ncv,486,7.5461
ncv,699,5.5943
ncv,710,5.8365
ncv,731,6.1069
ncv,801,5.6035
ncv,821,6.0137
ncv,892,4.9746
ncv,913,5.194
ncv,1135,1.7702
ncv,1156,2.096
ncv,1206,2.6227
ncv,1227,3.2608
ncv,1247,3.2419
ncv,1277,3.5124
ncv,1298,3.6284
ncv,1319,3.7124
ncv,1339,3.9408
ncv,1410,3.9962
ncv,1451,4.3555
ncv,1472,4.1314
ncv,1490,4.3042
ncv,1520,4.5372
ncv,1541,4.5974
ncv,1561,4.4392
ncv,1582,4.1271
ncv,1632,4.3274
ncv,1653,4.4856
ncv,1674,4.3228
ncv,1724,4.6301
ncv,1745,4.672
ncv,1765,4.607
ncv,1795,4.7185
ncv,1806,4.8259
ncv,1827,4.947
ncv,1875,5.0245
ncv,1896,5.09
ncv,1946,5.1463
ncv,1967,4.8157
ncv,1987,4.9791
ncv,2008,4.6362
ncv,2038,4.3705
ncv,2059,4.3213
ncv,2079,4.1027
ncv,2100,4.4416
ncv,2150,4.3221
ncv,2191,4.7827
ncv,2212,5.0253
ncv,2302,4.5072
ncv,2323,4.691
ncv,2373,4.9796
ncv,2394,5.1177
ncv,2415,5.1845
ncv,2435,5.3191
ncv,2465,5.1997
ncv,2486,5.0623
ncv,2506,4.954
ncv,2568,5.4472
ncv,2586,5.4415
ncv,2820,6.0271
ncv,2841,6.1803
ncv,2891,6.3163
ncv,2971,6.8476
ncv,2992,6.7274
ncv,3012,6.9625
ncv,3083,7.1584
ncv,3104,6.5566
ncv,3326,6.7469
ncv,3347,6.829
ncv,3397,6.9422
ncv,3418,6.5228
ncv,3438,6.2769
ncv,3468,5.7262
ncv,3489,5.6447
ncv,3510,5.0577
ncv,3530,4.6449
ncv,3601,4.6249
ncv,3642,3.7928
ncv,3663,3.7874
ncv,3682,4.1998
ncv,3712,4.611000000000001
ncv,3733,4.9847
ncv,3753,5.0405
ncv,3774,5.2235
ncv,3824,5.9212
ncv,3845,5.9522
ncv,3866,5.9882
ncv,3916,6.0857
ncv,3937,5.456
ncv,3957,5.9099
ncv,3998,6.2159
ncv,4019,6.3009
ncv,4067,6.3543
ncv,4088,6.6383
ncv,4108,6.7743
ncv,4138,6.8079
ncv,4159,6.9212
ncv,4179,7.06
ncz,0,6.5142
ncz,21,6.5187
ncz,181,6.7206
ncz,202,6.818
ncz,223,6.7466
ncz,273,6.8779
ncz,294,6.8486
ncz,314,6.8076
ncz,394,6.8076
ncz,465,7.0625
ncz,486,7.1283
ncz,699,5.5520000000000005
ncz,710,5.7663
ncz,731,5.8497
ncz,801,5.2408
ncz,821,5.6035
ncz,892,4.7664
ncz,913,4.9709
ncz,1135,1.5205
ncz,1156,1.8785
ncz,1206,2.5946
ncz,1227,2.9247
ncz,1247,2.9109
ncz,1277,3.1573
ncz,1298,3.3201
ncz,1319,3.3898
ncz,1339,3.6127
ncz,1410,3.6455
ncz,1451,4.0877
ncz,1472,3.841
ncz,1490,4.0688
ncz,1520,4.2917
ncz,1541,4.2312
ncz,1561,4.1757
ncz,1582,3.8964
ncz,1632,3.9106
ncz,1653,4.1662
ncz,1674,4.0268
ncz,1724,4.2684
ncz,1745,4.334
ncz,1765,4.329
ncz,1795,4.3266
ncz,1806,4.4733
ncz,1827,4.5756
ncz,1875,4.6163
ncz,1896,4.7
ncz,1946,4.7878
ncz,1967,4.4643
ncz,1987,4.605
ncz,2008,4.2984
ncz,2038,4.144
ncz,2059,4.0252
ncz,2079,3.8543
ncz,2100,4.1222
ncz,2150,4.0048
ncz,2191,4.3309
ncz,2212,4.4502
ncz,2302,4.1483
ncz,2323,4.3443
ncz,2373,4.5252
ncz,2394,4.7261
ncz,2415,4.7834
ncz,2435,4.8619
ncz,2465,4.7171
ncz,2486,4.6404
ncz,2506,4.5402
ncz,2568,5.0025
ncz,2586,5.0318
ncz,2820,5.55
ncz,2841,5.6491
ncz,2891,5.8005
ncz,2971,6.5494
ncz,2992,6.3847
ncz,3012,6.6064
ncz,3083,6.7374
ncz,3104,6.2681
ncz,3326,6.3324
ncz,3347,6.2726
ncz,3397,6.1655
ncz,3418,5.7723
ncz,3438,5.8261
ncz,3468,5.2877
ncz,3489,5.211
ncz,3510,4.4534
ncz,3530,4.1912
ncz,3601,4.0592
ncz,3642,3.3945
ncz,3663,3.425
ncz,3682,3.7954
ncz,3712,4.1236
ncz,3733,4.3795
ncz,3753,4.3853
ncz,3774,4.6121
ncz,3824,5.0412
ncz,3845,5.1548
ncz,3866,5.2177
ncz,3916,5.3373
ncz,3937,4.8201
ncz,3957,5.1261
ncz,3998,5.6061
ncz,4019,5.7005
ncz,4067,5.6929
ncz,4088,5.97
ncz,4108,5.9505
ncz,4138,6.0555
ncz,4159,6.1614
ncz,4179,6.29
ndp,2373,15.962
ndp,2394,16.408
ndp,2415,15.944
ndp,2435,15.772
ndp,2465,15.681
ndp,2486,14.425
ndp,2506,14.49
ndp,2568,15.795
ndp,2586,15.890999999999998
ndp,2820,17.52
ndp,2841,17.332
ndp,2891,17.764
ndp,2971,17.480999999999998
ndp,2992,17.766
ndp,3012,18.53
ndp,3083,20.131
ndp,3104,19.480999999999998
ndp,3326,16.215999999999998
ndp,3347,15.312999999999999
ndp,3397,15.610999999999999
ndp,3418,15.033
ndp,3438,14.276
ndp,3468,13.418
ndp,3489,11.15
ndp,3510,11.279000000000002
ndp,3530,10.2
ndp,3601,9.2227
ndp,3642,6.5745
ndp,3663,7.2138
ndp,3682,8.5211
ndp,3712,9.857999999999999
ndp,3733,11.197000000000001
ndp,3753,11.37
ndp,3774,12.165
ndp,3824,13.924000000000001
ndp,3845,13.898
ndp,3866,14.325999999999999
ndp,3916,14.63
ndp,3937,14.317
ndp,3957,15.169
ndp,3998,15.918
ndp,4019,15.898
ndp,4067,15.192
ndp,4088,16.320999999999998
ndp,4108,15.202
ndp,4138,14.44
ndp,4159,12.92
ndp,4179,13.21
ndro,2150,11.873
ndro,2191,12.435
ndro,2212,12.786
ndro,2302,11.399000000000001
ndro,2323,10.368
ndro,2373,11.545
ndro,2394,12.34
ndro,2415,11.658
ndro,2435,11.873
ndro,2465,12.542
ndro,2486,11.27
ndro,2506,11.164000000000001
ndro,2568,11.258
ndro,2586,10.565999999999999
ndro,2820,9.0375
ndro,2841,8.9231
ndro,2891,8.7309
ndro,2971,9.568
ndro,2992,9.2924
ndro,3012,9.2247
ndro,3083,10.234
ndro,3104,10.302
ndro,3326,3.6507
ndro,3347,3.3107
ndro,3397,3.7288
ndro,3418,3.6445
ndro,3438,3.3703
ndro,3468,2.8143
ndro,3489,2.0438
ndro,3510,2.5352
ndro,3530,2.2969999999999997
ndro,3601,2.5825
ndro,3642,1.5993
ndro,3663,1.9166
ndro,3682,2.6204
ndro,3712,2.6474
ndro,3733,3.1463
ndro,3753,2.9802
ndro,3774,3.2592
ndro,3824,3.3573
ndro,3845,3.1245
ndro,3866,3.0225
ndro,3916,3.4053
ndro,3937,3.2049
ndro,3957,3.6567
ndro,3998,3.5274
ndro,4019,3.5605
ndro,4067,3.3851
ndro,4088,3.4251
ndro,4108,3.3116
ndro,4138,3.1361
ndro,4159,3.4846
ndro,4179,3.25
ne,0,28.7
ne,21,26.214000000000002
ne,181,25.026
ne,202,23.6
ne,223,23.14
ne,273,24.553
ne,294,26.482
ne,314,28.25
ne,394,24.433000000000003
ne,465,30.169
ne,486,32.939
ne,699,40.118
ne,710,37.214
ne,731,31.795
ne,801,38.359
ne,821,39.580999999999996
ne,892,42.506
ne,913,36.273
ne,1135,16.823
ne,1156,16.781
ne,1206,20.851
ne,1227,25.923000000000002
ne,1247,21.605999999999998
ne,1277,23.605
ne,1298,24.87
ne,1319,26.346999999999998
ne,1339,26.78
ne,1410,28.706
ne,1451,31.066999999999997
ne,1472,28.17
ne,1490,30.156
ne,1520,29.180999999999997
ne,1541,29.631999999999998
ne,1561,25.576999999999998
ne,1582,19.817999999999998
ne,1632,22.787
ne,1653,23.38
ne,1674,22.349
ne,1724,24.820999999999998
ne,1745,26.636
ne,1765,24.39
ne,1795,24.941
ne,1806,25.526999999999997
ne,1827,27.081999999999997
ne,1875,31.166
ne,1896,32.481
ne,1946,29.93
ne,1967,26.744
ne,1987,26.090999999999998
ne,2008,26.835
ne,2038,24.098000000000003
ne,2059,24.608
ne,2079,21.755
ne,2100,24.634
ne,2150,22.605
ne,2191,25.074
ne,2212,27.925
ne,2302,23.203000000000003
ne,2323,23.093000000000004
ne,2373,27.185
ne,2394,27.903000000000002
ne,2415,26.673000000000002
ne,2435,26.057
ne,2465,27.639
ne,2486,24.705
ne,2506,25.371
ne,2568,28.831
ne,2586,25.973000000000003
ne,2820,27.913
ne,2841,29.139
ne,2891,27.122
ne,2971,23.445999999999998
ne,2992,22.412
ne,3012,23.014
ne,3083,24.22
ne,3104,23.621
ne,3326,13.08
ne,3347,13.107999999999999
ne,3397,16.051
ne,3418,16.116
ne,3438,14.345
ne,3468,11.985999999999999
ne,3489,11.677
ne,3510,11.311
ne,3530,10.762
ne,3601,11.613
ne,3642,6.9578
ne,3663,6.9095
ne,3682,8.1939
ne,3712,9.976
ne,3733,11.609000000000002
ne,3753,9.2647
ne,3774,8.2076
ne,3824,8.048
ne,3845,6.8
ne,3866,5.78
ne,3916,5.97
ne,3937,5.0
ne,3957,6.61
ne,3998,7.38
ne,4019,6.87
ne,4067,5.87
ne,4088,6.27
ne,4108,4.81
ne,4138,4.03
ne,4159,3.59
ne,4179,3.55
nea,0,9.546
nea,21,9.645
nea,181,9.887
nea,202,9.887
nea,223,9.927999999999999
nea,273,9.902000000000001
nea,294,10.136000000000001
nea,314,10.339
nea,394,9.924
nea,465,10.065
nea,486,10.436
nea,699,9.902000000000001
nea,710,10.265
nea,731,10.397
nea,801,9.837
nea,821,9.792
nea,892,9.1816
nea,913,9.2891
nea,1135,8.0683
nea,1156,8.317
nea,1206,8.8512
nea,1227,8.7099
nea,1247,8.8151
nea,1277,8.9096
nea,1298,9.0829
nea,1319,9.3689
nea,1339,9.935
nea,1410,9.554
nea,1451,9.775
nea,1472,9.674
nea,1490,10.086
nea,1520,9.721
nea,1541,10.109
nea,1561,10.296
nea,1582,10.181000000000001
nea,1632,10.324000000000002
nea,1653,10.652999999999999
nea,1674,10.744000000000002
nea,1724,10.193
nea,1745,9.816
nea,1765,9.775
nea,1795,9.039
nea,1806,9.0246
nea,1827,8.9945
nea,1875,9.1087
nea,1896,9.1894
nea,1946,9.67
nea,1967,9.547
nea,1987,9.771
nea,2008,9.696
nea,2038,9.87
nea,2059,9.949
nea,2079,10.027000000000001
nea,2100,9.972000000000001
nea,2150,10.485
nea,2191,10.904000000000002
nea,2212,10.943
nea,2302,11.126
nea,2323,11.144
nea,2373,11.673
nea,2394,11.699000000000002
nea,2415,11.466
nea,2435,11.950999999999999
nea,2465,12.073
nea,2486,11.904000000000002
nea,2506,11.706
nea,2568,11.776
nea,2586,11.689
nea,2820,9.967
nea,2841,9.857000000000001
nea,2891,9.849
nea,2971,10.697000000000001
nea,2992,10.892999999999999
nea,3012,11.173
nea,3083,11.175999999999998
nea,3104,11.216
nea,3326,12.168
nea,3347,12.264000000000001
nea,3397,11.945
nea,3418,11.43
nea,3438,11.439
nea,3468,11.658
nea,3489,11.777999999999999
nea,3510,11.654000000000002
nea,3530,11.862
nea,3601,12.274000000000001
nea,3642,12.606
nea,3663,13.062000000000001
nea,3682,12.968
nea,3712,13.261
nea,3733,13.662
nea,3753,13.843
nea,3774,13.815999999999999
nea,3824,14.128
nea,3845,14.329
nea,3866,14.209000000000001
nea,3916,13.379000000000001
nea,3937,12.732999999999999
nea,3957,12.626
nea,3998,13.008
nea,4019,12.94
nea,4067,12.972000000000001
nea,4088,13.309000000000001
nea,4108,13.378
nea,4138,13.559000000000001
nea,4159,13.73
nea,4179,13.66
nee_c,1674,22.866
nee_c,1724,22.278000000000002
nee_c,1745,22.421
nee_c,1765,22.377
nee_c,1795,21.968000000000004
nee_c,1806,22.011999999999997
nee_c,1827,22.401999999999997
nee_c,1875,22.43
nee_c,1896,22.581999999999997
nee_c,1946,22.688000000000002
nee_c,1967,22.315
nee_c,1987,22.491999999999997
nee_c,2008,22.554000000000002
nee_c,2038,22.929000000000002
nee_c,2059,22.892
nee_c,2079,22.910999999999998
nee_c,2100,22.849
nee_c,2150,22.875
nee_c,2191,23.141
nee_c,2212,22.973000000000003
nee_c,2302,22.963
nee_c,2323,23.186999999999998
nee_c,2373,23.622
nee_c,2394,23.416999999999998
nee_c,2415,23.311
nee_c,2435,23.053
nee_c,2465,23.666
nee_c,2486,23.266
nee_c,2506,23.0
nee_c,2568,23.133000000000003
nee_c,2586,23.258000000000003
nee_c,2820,22.6
nee_c,2841,23.018
nee_c,2891,22.993000000000002
nee_c,2971,24.668000000000003
nee_c,2992,24.237
nee_c,3012,24.294
nee_c,3083,24.465999999999998
nee_c,3104,24.416999999999998
nee_c,3326,26.57
nee_c,3347,25.74
nee_c,3397,25.62
nee_c,3418,25.25
nee_c,3438,25.32
nee_c,3468,25.48
nee_c,3489,25.55
nee_c,3510,25.19
nee_c,3530,25.09
nee_c,3601,25.537
nee_c,3642,25.69
nee_c,3663,25.7255
nee_c,3682,26.0891
nee_c,3712,26.25
nee_c,3733,25.92
nee_c,3753,26.21
nee_c,3774,26.2
nee_c,3824,26.86
nee_c,3845,26.53
nee_c,3866,26.69
nee_c,3916,26.1392
nee_c,3937,25.33
nee_c,3957,25.17
nee_c,3998,25.232
nee_c,4019,25.35
nee_c,4067,25.7445
nee_c,4088,25.7214
nee_c,4108,26.25
nee_c,4138,26.75
nee_c,4159,26.6
nee_c,4179,27.16
nee_g,2302,22.633000000000003
nee_g,2323,22.624000000000002
nee_g,2373,24.006
nee_g,2394,24.191
nee_g,2415,23.665
nee_g,2435,23.57
nee_g,2465,23.5
nee_g,2486,23.175
nee_g,2506,23.105
nee_g,2568,23.314
nee_g,2586,23.511
nee_g,2820,19.804000000000002
nee_g,2841,19.52
nee_g,2891,18.975
nee_g,2971,22.283
nee_g,2992,22.595
nee_g,3012,23.228
nee_g,3083,23.209
nee_g,3104,23.179000000000002
nee_g,3326,25.101
nee_g,3347,25.53
nee_g,3397,25.43
nee_g,3418,24.49
nee_g,3438,24.19
nee_g,3468,25.18
nee_g,3489,25.34
nee_g,3510,24.93
nee_g,3530,25.04
nee_g,3601,25.32
nee_g,3642,25.52
nee_g,3663,25.0
nee_g,3682,25.46
nee_g,3712,26.16
nee_g,3733,25.96
nee_g,3753,26.2
nee_g,3774,26.02
nee_g,3824,26.57
nee_g,3845,26.31
nee_g,3866,25.58
nee_g,3916,25.77
nee_g,3937,24.83
nee_g,3957,23.9
nee_g,3998,25.01
nee_g,4019,24.75
nee_g,4067,25.15
nee_g,4088,25.2779
nee_g,4108,25.4
nee_g,4138,25.35
nee_g,4159,25.3
nee_g,4179,25.4066
nee_h,2373,23.538
nee_h,2394,23.884
nee_h,2415,23.68
nee_h,2435,23.344
nee_h,2465,23.396
nee_h,2486,23.309
nee_h,2506,23.619
nee_h,2568,23.326
nee_h,2586,23.415
nee_h,2820,19.519000000000002
nee_h,2841,19.38
nee_h,2891,18.957
nee_h,2971,21.741999999999997
nee_h,2992,22.555999999999997
nee_h,3012,23.044
nee_h,3083,23.358
nee_h,3104,22.853
nee_h,3326,24.89
nee_h,3347,25.26
nee_h,3397,25.18
nee_h,3418,24.22
nee_h,3438,24.15
nee_h,3468,25.03
nee_h,3489,25.25
nee_h,3510,24.68
nee_h,3530,24.8
nee_h,3601,25.01
nee_h,3642,25.4
nee_h,3663,24.98
nee_h,3682,25.56
nee_h,3712,25.68
nee_h,3733,25.65
nee_h,3753,25.76
nee_h,3774,25.86
nee_h,3824,26.04
nee_h,3845,26.3
nee_h,3866,26.13
nee_h,3916,25.89
nee_h,3937,24.76
nee_h,3957,24.43
nee_h,3998,25.22
nee_h,4019,24.42
nee_h,4067,25.01
nee_h,4088,25.26
nee_h,4108,25.27
nee_h,4138,25.38
nee_h,4159,25.22
nee_h,4179,25.44
nee_i,2506,21.94
nee_i,2568,22.070999999999998
nee_i,2586,22.136
nee_i,2820,17.884
nee_i,2841,17.637999999999998
nee_i,2891,17.258
nee_i,2971,19.701
nee_i,2992,20.382
nee_i,3012,21.043000000000003
nee_i,3083,21.045
nee_i,3104,20.728
nee_i,3326,23.87
nee_i,3347,24.51
nee_i,3397,24.05
nee_i,3418,23.3
nee_i,3438,22.64
nee_i,3468,24.03
nee_i,3489,23.97
nee_i,3510,23.86
nee_i,3530,24.05
nee_i,3601,24.34
nee_i,3642,24.97
nee_i,3663,24.43
nee_i,3682,25.07
nee_i,3712,25.49
nee_i,3733,25.47
nee_i,3753,25.76
nee_i,3774,25.39
nee_i,3824,25.82
nee_i,3845,26.18
nee_i,3866,25.71
nee_i,3916,25.63
nee_i,3937,23.97
nee_i,3957,22.35
nee_i,3998,23.18
nee_i,4019,23.12
nee_i,4067,23.74
nee_i,4088,24.83
nee_i,4108,24.96
nee_i,4138,24.92
nee_i,4159,25.05
nee_i,4179,25.36
nee_j,2568,21.699
nee_j,2586,21.831999999999997
nee_j,2820,17.555999999999997
nee_j,2841,17.482
nee_j,2891,17.074
nee_j,2971,19.246
nee_j,2992,19.738
nee_j,3012,20.475
nee_j,3083,20.708000000000002
nee_j,3104,20.523000000000003
nee_j,3326,23.68
nee_j,3347,24.39
nee_j,3397,24.03
nee_j,3418,23.29
nee_j,3438,22.74
nee_j,3468,23.53
nee_j,3489,23.52
nee_j,3510,23.55
nee_j,3530,23.57
nee_j,3601,24.17
nee_j,3642,24.57
nee_j,3663,24.45
nee_j,3682,25.01
nee_j,3712,25.58
nee_j,3733,25.26
nee_j,3753,25.68
nee_j,3774,25.47
nee_j,3824,25.66
nee_j,3845,25.99
nee_j,3866,25.8
nee_j,3916,25.51
nee_j,3937,23.84
nee_j,3957,22.25
nee_j,3998,22.86
nee_j,4019,22.69
nee_j,4067,23.94
nee_j,4088,24.62
nee_j,4108,24.79
nee_j,4138,24.93
nee_j,4159,25.22
nee_j,4179,25.6
nee_k,3824,25.3
nee_k,3845,25.69
nee_k,3866,25.62
nee_k,3916,25.4
nee_k,3937,24.07
nee_k,3957,22.07
nee_k,3998,23.3
nee_k,4019,23.2
nee_k,4067,23.47
nee_k,4088,24.43
nee_k,4108,24.66
nee_k,4138,24.9
nee_k,4159,25.14
nee_k,4179,25.62
nee_q,3530,51.45399999999999
nee_q,3601,50.18
nee_q,3642,52.25
nee_q,3663,54.9
nee_q,3682,56.7
nee_q,3712,59.87
nee_q,3733,60.95
nee_q,3753,60.34
nee_q,3774,60.48
nee_q,3824,62.91
nee_q,3845,61.42
nee_q,3866,58.6
nee_q,3916,60.28
nee_q,3937,55.4
nee_q,3957,55.52
nee_q,3998,57.5
nee_q,4019,57.61
nee_q,4067,60.74
nee_q,4088,59.9247
nee_q,4138,64.34
nee_q,4159,64.4
nee_q,4179,64.08
nee_r,3866,49.4
nee_r,3916,50.19
nee_r,3937,48.23
nee_r,3957,47.16
nee_r,3998,49.14
nee_r,4019,49.95
nee_r,4067,51.28
nee_r,4088,51.33
nee_r,4108,52.15
nee_r,4138,53.56
nee_r,4159,54.05
nee_r,4179,54.71
neff,3326,10.58
neff,3347,10.77
neff,3397,11.76
neff,3418,9.77
neff,3438,10.18
neff,3468,8.42
neff,3489,6.08
neff,3510,5.69
neff,3530,5.49
neff,3601,7.41
neff,3642,5.14
neff,3663,3.85
neff,3682,4.88
neff,3712,7.31
neff,3733,7.3
neff,3753,9.35
neff,3774,9.33
neff,3824,9.77
neff,3845,9.05
neff,3866,9.33
neff,3916,9.35
neff,3937,9.95
neff,3957,13.4
neff,3998,14.2
neff,4019,16.0
neff,4067,17.6
neff,4088,19.65
neff,4108,17.3
neff,4138,17.75
neff,4159,17.15
neff,4179,19.15
nem,0,55.214
nem,21,50.924
nem,181,46.458
nem,202,45.988
nem,223,42.625
nem,273,40.094
nem,294,40.129
nem,314,42.31100000000001
nem,394,39.82
nem,465,36.946
nem,486,37.153
nem,699,44.125
nem,710,48.379
nem,731,49.461999999999996
nem,801,42.111000000000004
nem,821,38.983000000000004
nem,892,45.458999999999996
nem,913,42.96
nem,1135,31.859
nem,1156,40.775999999999996
nem,1206,40.958
nem,1227,39.631
nem,1247,37.673
nem,1277,35.764
nem,1298,37.089
nem,1319,42.653
nem,1339,39.836999999999996
nem,1410,46.53
nem,1451,41.516999999999996
nem,1472,41.066
nem,1490,44.599
nem,1520,46.582
nem,1541,46.683
nem,1561,51.093999999999994
nem,1582,49.135
nem,1632,53.464
nem,1653,51.723
nem,1674,55.745
nem,1724,54.445
nem,1745,56.475
nem,1765,53.141000000000005
nem,1795,55.201
nem,1806,52.555
nem,1827,50.004
nem,1875,46.592
nem,1896,52.13
nem,1946,51.196999999999996
nem,1967,47.265
nem,1987,49.243
nem,2008,50.495
nem,2038,57.364
nem,2059,62.846000000000004
nem,2079,59.151
nem,2100,59.11600000000001
nem,2150,57.227
nem,2191,56.88
nem,2212,55.412
nem,2302,42.411
nem,2323,46.832
nem,2373,42.092
nem,2394,45.165
nem,2415,48.333999999999996
nem,2435,53.05
nem,2465,50.273999999999994
nem,2486,43.507
nem,2506,42.504
nem,2568,42.023
nem,2586,38.064
nem,2820,26.267
nem,2841,26.537
nem,2891,22.271
nem,2971,24.528000000000002
nem,2992,24.37
nem,3012,24.320999999999998
nem,3083,25.135
nem,3104,24.789
nem,3326,21.511
nem,3347,21.61
nem,3397,27.338
nem,3418,23.611
nem,3438,23.026999999999997
nem,3468,17.629
nem,3489,18.669
nem,3510,15.305
nem,3530,16.101
nem,3601,19.000999999999998
nem,3642,16.358
nem,3663,25.825
nem,3682,26.101999999999997
nem,3712,26.813000000000002
nem,3733,30.78
nem,3753,33.654
nem,3774,32.330999999999996
nem,3824,40.085
nem,3845,45.458
nem,3866,37.836
nem,3916,36.635
nem,3937,34.226
nem,3957,31.956
nem,3998,34.676
nem,4019,35.633
nem,4067,33.47
nem,4088,34.948
nem,4108,33.6
nem,4138,33.9
